Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,4,64,0.957795440
0.1,2,0.1,0.1,4,64,0.940548440
0.1,3,0.1,0.1,4,64,0.932192640
0.1,4,0.1,0.1,4,64,0.928688660
0.1,5,0.1,0.1,4,64,0.950445440
0.1,6,0.1,0.1,4,64,0.921056810
0.1,7,0.1,0.1,4,64,0.910861680
0.1,8,0.1,0.1,4,64,0.906584210
0.1,9,0.1,0.1,4,64,0.926423640
0.1,10,0.1,0.1,4,64,0.901948890
0.1,11,0.1,0.1,4,64,0.917308460
0.1,12,0.1,0.1,4,64,0.888027880
0.1,13,0.1,0.1,4,64,0.831746540
0.1,14,0.1,0.1,4,64,0.928177300
0.1,15,0.1,0.1,4,64,0.782270800
0.1,16,0.1,0.1,4,64,0.758694340
0.1,17,0.1,0.1,4,64,0.817694170
0.1,18,0.1,0.1,4,64,0.846146840
0.1,19,0.1,0.1,4,64,0.790556210
0.1,20,0.1,0.1,4,64,0.898686240
0.1,21,0.1,0.1,4,64,0.744898670
0.1,22,0.1,0.1,4,64,0.926219150
0.1,23,0.1,0.1,4,64,0.805832320
0.1,24,0.1,0.1,4,64,0.702056700
0.1,25,0.1,0.1,4,64,0.694030160
0.1,26,0.1,0.1,4,64,0.563633720
0.1,27,0.1,0.1,4,64,0.977866030
0.1,28,0.1,0.1,4,64,0.696509520
0.1,29,0.1,0.1,4,64,0.754557170
0.1,30,0.1,0.1,4,64,0.607514590
0.1,31,0.1,0.1,4,64,0.588150330
0.1,32,0.1,0.1,4,64,0.697413350
0.1,33,0.1,0.1,4,64,0.651909300
0.1,34,0.1,0.1,4,64,0.738945790
0.1,35,0.1,0.1,4,64,0.730013560
0.1,36,0.1,0.1,4,64,0.459257800
0.1,37,0.1,0.1,4,64,0.513697160
0.1,38,0.1,0.1,4,64,0.596855840
0.1,39,0.1,0.1,4,64,0.589083280
0.1,40,0.1,0.1,4,64,0.525659210
0.1,41,0.1,0.1,4,64,0.597144800
0.1,42,0.1,0.1,4,64,0.507268920
0.1,43,0.1,0.1,4,64,0.451036990
0.1,44,0.1,0.1,4,64,0.441411820
0.1,45,0.1,0.1,4,64,0.517483190
0.1,46,0.1,0.1,4,64,0.548043630
0.1,47,0.1,0.1,4,64,0.363871480
0.1,48,0.1,0.1,4,64,0.676315440
0.1,49,0.1,0.1,4,64,0.415358210
0.1,50,0.1,0.1,4,64,0.444290060
0.1,51,0.1,0.1,4,64,0.463302150
0.1,52,0.1,0.1,4,64,0.249373510
0.1,53,0.1,0.1,4,64,0.363022870
0.1,54,0.1,0.1,4,64,0.355767600
0.1,55,0.1,0.1,4,64,0.406600510
0.1,56,0.1,0.1,4,64,0.432999780
0.1,57,0.1,0.1,4,64,0.333130020
0.1,58,0.1,0.1,4,64,0.344742220
0.1,59,0.1,0.1,4,64,0.224963850
0.1,60,0.1,0.1,4,64,0.355948560
0.1,61,0.1,0.1,4,64,0.310499220
0.1,62,0.1,0.1,4,64,0.176912560
0.1,63,0.1,0.1,4,64,0.261614790
0.1,64,0.1,0.1,4,64,0.307266700
0.1,65,0.1,0.1,4,64,0.189951780
0.1,66,0.1,0.1,4,64,0.210187410
0.1,67,0.1,0.1,4,64,0.270734600
0.1,68,0.1,0.1,4,64,0.263052250
0.1,69,0.1,0.1,4,64,0.273050850
0.1,70,0.1,0.1,4,64,0.241697890
0.1,71,0.1,0.1,4,64,0.185006460
0.1,72,0.1,0.1,4,64,0.235671510
0.1,73,0.1,0.1,4,64,0.168120150
0.1,74,0.1,0.1,4,64,0.210986050
0.1,75,0.1,0.1,4,64,0.097057040
0.1,76,0.1,0.1,4,64,0.171561260
0.1,77,0.1,0.1,4,64,0.167194780
0.1,78,0.1,0.1,4,64,0.195066680
0.1,79,0.1,0.1,4,64,0.254360180
0.1,80,0.1,0.1,4,64,0.158604130
0.1,81,0.1,0.1,4,64,0.115844110
0.1,82,0.1,0.1,4,64,0.1,83,0.1,0.1,4,64,0.256586060
0.1,84,0.1,0.1,4,64,0.139648660
0.1,85,0.1,0.1,4,64,0.142977150
0.1,86,0.1,0.1,4,64,0.191211810
0.1,87,0.1,0.1,4,64,0.138974690
0.1,88,0.1,0.1,4,64,0.100625880
0.1,89,0.1,0.1,4,64,0.154777060
0.1,90,0.1,0.1,4,64,0.129199660
0.1,91,0.1,0.1,4,64,0.182473780
0.1,92,0.1,0.1,4,64,0.120724700
0.1,93,0.1,0.1,4,64,0.066736250
0.1,94,0.1,0.1,4,64,0.204994050
0.1,95,0.1,0.1,4,64,0.079210720
0.1,96,0.1,0.1,4,64,0.137362680
0.1,97,0.1,0.1,4,64,0.126894600
0.1,98,0.1,0.1,4,64,0.120738560
0.1,99,0.1,0.1,4,64,0.179177020
0.1,100,0.1,0.1,4,64,0.119820400
