Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,4,4,0.992060110
0.1,2,0.1,0.1,4,4,0.924745700
0.1,3,0.1,0.1,4,4,0.644616240
0.1,4,0.1,0.1,4,4,0.634874810
0.1,5,0.1,0.1,4,4,0.638501550
0.1,6,0.1,0.1,4,4,0.646395150
0.1,7,0.1,0.1,4,4,0.642453670
0.1,8,0.1,0.1,4,4,0.630522690
0.1,9,0.1,0.1,4,4,0.638620440
0.1,10,0.1,0.1,4,4,0.635015830
0.1,11,0.1,0.1,4,4,0.642773870
0.1,12,0.1,0.1,4,4,0.632057840
0.1,13,0.1,0.1,4,4,0.646699290
0.1,14,0.1,0.1,4,4,0.629514190
0.1,15,0.1,0.1,4,4,0.629162530
0.1,16,0.1,0.1,4,4,0.632396020
0.1,17,0.1,0.1,4,4,0.634729980
0.1,18,0.1,0.1,4,4,0.637329180
0.1,19,0.1,0.1,4,4,0.637800090
0.1,20,0.1,0.1,4,4,0.636419980
0.1,21,0.1,0.1,4,4,0.633973530
0.1,22,0.1,0.1,4,4,0.635212620
0.1,23,0.1,0.1,4,4,0.634983370
0.1,24,0.1,0.1,4,4,0.641917850
0.1,25,0.1,0.1,4,4,0.641381970
0.1,26,0.1,0.1,4,4,0.645661490
0.1,27,0.1,0.1,4,4,0.639497140
0.1,28,0.1,0.1,4,4,0.642894580
0.1,29,0.1,0.1,4,4,0.635152580
0.1,30,0.1,0.1,4,4,0.645855470
0.1,31,0.1,0.1,4,4,0.622301670
0.1,32,0.1,0.1,4,4,0.639456750
0.1,33,0.1,0.1,4,4,0.629101310
0.1,34,0.1,0.1,4,4,0.634129750
0.1,35,0.1,0.1,4,4,0.632000600
0.1,36,0.1,0.1,4,4,0.635596020
0.1,37,0.1,0.1,4,4,0.641099730
0.1,38,0.1,0.1,4,4,0.616939130
0.1,39,0.1,0.1,4,4,0.622583650
0.1,40,0.1,0.1,4,4,0.623664760
0.1,41,0.1,0.1,4,4,0.634927710
0.1,42,0.1,0.1,4,4,0.623317530
0.1,43,0.1,0.1,4,4,0.628421190
0.1,44,0.1,0.1,4,4,0.621568760
0.1,45,0.1,0.1,4,4,0.613435460
0.1,46,0.1,0.1,4,4,0.627377660
0.1,47,0.1,0.1,4,4,0.625138390
0.1,48,0.1,0.1,4,4,0.616098770
0.1,49,0.1,0.1,4,4,0.609522800
0.1,50,0.1,0.1,4,4,0.619994140
0.1,51,0.1,0.1,4,4,0.627752010
0.1,52,0.1,0.1,4,4,0.629652280
0.1,53,0.1,0.1,4,4,0.611497200
0.1,54,0.1,0.1,4,4,0.620279900
0.1,55,0.1,0.1,4,4,0.614267910
0.1,56,0.1,0.1,4,4,0.629542720
0.1,57,0.1,0.1,4,4,0.615280930
0.1,58,0.1,0.1,4,4,0.625977480
0.1,59,0.1,0.1,4,4,0.618797760
0.1,60,0.1,0.1,4,4,0.622040060
0.1,61,0.1,0.1,4,4,0.627124010
0.1,62,0.1,0.1,4,4,0.610603630
0.1,63,0.1,0.1,4,4,0.597534210
0.1,64,0.1,0.1,4,4,0.621641810
0.1,65,0.1,0.1,4,4,0.611767730
0.1,66,0.1,0.1,4,4,0.613386540
0.1,67,0.1,0.1,4,4,0.629439220
0.1,68,0.1,0.1,4,4,0.611607260
0.1,69,0.1,0.1,4,4,0.593925700
0.1,70,0.1,0.1,4,4,0.608194460
0.1,71,0.1,0.1,4,4,0.596027870
0.1,72,0.1,0.1,4,4,0.598103400
0.1,73,0.1,0.1,4,4,0.602551360
0.1,74,0.1,0.1,4,4,0.602626120
0.1,75,0.1,0.1,4,4,0.595671440
0.1,76,0.1,0.1,4,4,0.603882220
0.1,77,0.1,0.1,4,4,0.608664620
0.1,78,0.1,0.1,4,4,0.620125690
0.1,79,0.1,0.1,4,4,0.607616380
0.1,80,0.1,0.1,4,4,0.615525130
0.1,81,0.1,0.1,4,4,0.611976990
0.1,82,0.1,0.1,4,4,0.593964100
0.1,83,0.1,0.1,4,4,0.587533060
0.1,84,0.1,0.1,4,4,0.607152180
0.1,85,0.1,0.1,4,4,0.598041440
0.1,86,0.1,0.1,4,4,0.589904880
0.1,87,0.1,0.1,4,4,0.600409230
0.1,88,0.1,0.1,4,4,0.607414450
0.1,89,0.1,0.1,4,4,0.592032930
0.1,90,0.1,0.1,4,4,0.597756770
0.1,91,0.1,0.1,4,4,0.584370710
0.1,92,0.1,0.1,4,4,0.582390160
0.1,93,0.1,0.1,4,4,0.599945130
0.1,94,0.1,0.1,4,4,0.609656160
0.1,95,0.1,0.1,4,4,0.581138540
0.1,96,0.1,0.1,4,4,0.587325580
0.1,97,0.1,0.1,4,4,0.598539700
0.1,98,0.1,0.1,4,4,0.605587150
0.1,99,0.1,0.1,4,4,0.594343340
0.1,100,0.1,0.1,4,4,0.589585730
