Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,4,4,0.706218000
0.1,2,0.1,0.1,4,4,0.536569870
0.1,3,0.1,0.1,4,4,0.511164400
0.1,4,0.1,0.1,4,4,0.507155030
0.1,5,0.1,0.1,4,4,0.500048210
0.1,6,0.1,0.1,4,4,0.485484100
0.1,7,0.1,0.1,4,4,0.445996160
0.1,8,0.1,0.1,4,4,0.419684820
0.1,9,0.1,0.1,4,4,0.385630690
0.1,10,0.1,0.1,4,4,0.382670880
0.1,11,0.1,0.1,4,4,0.377103520
0.1,12,0.1,0.1,4,4,0.365122910
0.1,13,0.1,0.1,4,4,0.362300540
0.1,14,0.1,0.1,4,4,0.377252350
0.1,15,0.1,0.1,4,4,0.367691450
0.1,16,0.1,0.1,4,4,0.370722200
0.1,17,0.1,0.1,4,4,0.365237070
0.1,18,0.1,0.1,4,4,0.373211100
0.1,19,0.1,0.1,4,4,0.360253670
0.1,20,0.1,0.1,4,4,0.368285990
0.1,21,0.1,0.1,4,4,0.368456670
0.1,22,0.1,0.1,4,4,0.370979650
0.1,23,0.1,0.1,4,4,0.362387570
0.1,24,0.1,0.1,4,4,0.364525610
0.1,25,0.1,0.1,4,4,0.366129000
0.1,26,0.1,0.1,4,4,0.364537110
0.1,27,0.1,0.1,4,4,0.369418050
0.1,28,0.1,0.1,4,4,0.367458460
0.1,29,0.1,0.1,4,4,0.354137810
0.1,30,0.1,0.1,4,4,0.361311170
0.1,31,0.1,0.1,4,4,0.361019530
0.1,32,0.1,0.1,4,4,0.359089330
0.1,33,0.1,0.1,4,4,0.357757440
0.1,34,0.1,0.1,4,4,0.345682570
0.1,35,0.1,0.1,4,4,0.358886900
0.1,36,0.1,0.1,4,4,0.351511180
0.1,37,0.1,0.1,4,4,0.354400620
0.1,38,0.1,0.1,4,4,0.342529270
0.1,39,0.1,0.1,4,4,0.360160460
0.1,40,0.1,0.1,4,4,0.351507540
0.1,41,0.1,0.1,4,4,0.344602990
0.1,42,0.1,0.1,4,4,0.333154890
0.1,43,0.1,0.1,4,4,0.336203380
0.1,44,0.1,0.1,4,4,0.342415230
0.1,45,0.1,0.1,4,4,0.353559030
0.1,46,0.1,0.1,4,4,0.338184320
0.1,47,0.1,0.1,4,4,0.339720370
0.1,48,0.1,0.1,4,4,0.334793170
0.1,49,0.1,0.1,4,4,0.333041180
0.1,50,0.1,0.1,4,4,0.330963210
0.1,51,0.1,0.1,4,4,0.333443890
0.1,52,0.1,0.1,4,4,0.338917560
0.1,53,0.1,0.1,4,4,0.326579860
0.1,54,0.1,0.1,4,4,0.322667320
0.1,55,0.1,0.1,4,4,0.336603400
0.1,56,0.1,0.1,4,4,0.341844730
0.1,57,0.1,0.1,4,4,0.318604920
0.1,58,0.1,0.1,4,4,0.317267580
0.1,59,0.1,0.1,4,4,0.319234850
0.1,60,0.1,0.1,4,4,0.330376710
0.1,61,0.1,0.1,4,4,0.328653040
0.1,62,0.1,0.1,4,4,0.335112300
0.1,63,0.1,0.1,4,4,0.340437370
0.1,64,0.1,0.1,4,4,0.326353910
0.1,65,0.1,0.1,4,4,0.320201910
0.1,66,0.1,0.1,4,4,0.318470590
0.1,67,0.1,0.1,4,4,0.322794510
0.1,68,0.1,0.1,4,4,0.308294810
0.1,69,0.1,0.1,4,4,0.306107680
0.1,70,0.1,0.1,4,4,0.321774100
0.1,71,0.1,0.1,4,4,0.303018030
0.1,72,0.1,0.1,4,4,0.323831040
0.1,73,0.1,0.1,4,4,0.306530970
0.1,74,0.1,0.1,4,4,0.303207870
0.1,75,0.1,0.1,4,4,0.302329190
0.1,76,0.1,0.1,4,4,0.314091410
0.1,77,0.1,0.1,4,4,0.255596510
0.1,78,0.1,0.1,4,4,0.287261700
0.1,79,0.1,0.1,4,4,0.317685710
0.1,80,0.1,0.1,4,4,0.294754110
0.1,81,0.1,0.1,4,4,0.308946870
0.1,82,0.1,0.1,4,4,0.263761410
0.1,83,0.1,0.1,4,4,0.296187450
0.1,84,0.1,0.1,4,4,0.296896410
0.1,85,0.1,0.1,4,4,0.293858420
0.1,86,0.1,0.1,4,4,0.297895500
0.1,87,0.1,0.1,4,4,0.285459640
0.1,88,0.1,0.1,4,4,0.277747110
0.1,89,0.1,0.1,4,4,0.281541000
0.1,90,0.1,0.1,4,4,0.277104290
0.1,91,0.1,0.1,4,4,0.282557230
0.1,92,0.1,0.1,4,4,0.279753200
0.1,93,0.1,0.1,4,4,0.270726740
0.1,94,0.1,0.1,4,4,0.259585470
0.1,95,0.1,0.1,4,4,0.306430650
0.1,96,0.1,0.1,4,4,0.285758250
0.1,97,0.1,0.1,4,4,0.269600370
0.1,98,0.1,0.1,4,4,0.274136970
0.1,99,0.1,0.1,4,4,0.266875540
0.1,100,0.1,0.1,4,4,0.275869750
