Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,4,32,0.629921570
0.1,2,0.1,0.1,4,32,0.638451820
0.1,3,0.1,0.1,4,32,0.637020550
0.1,4,0.1,0.1,4,32,0.641059900
0.1,5,0.1,0.1,4,32,0.646236920
0.1,6,0.1,0.1,4,32,0.641840600
0.1,7,0.1,0.1,4,32,0.650463450
0.1,8,0.1,0.1,4,32,0.643990950
0.1,9,0.1,0.1,4,32,0.636570610
0.1,10,0.1,0.1,4,32,0.637217060
0.1,11,0.1,0.1,4,32,0.625718990
0.1,12,0.1,0.1,4,32,0.632015780
0.1,13,0.1,0.1,4,32,0.626834390
0.1,14,0.1,0.1,4,32,0.626114710
0.1,15,0.1,0.1,4,32,0.635331180
0.1,16,0.1,0.1,4,32,0.639117700
0.1,17,0.1,0.1,4,32,0.636391590
0.1,18,0.1,0.1,4,32,0.634874700
0.1,19,0.1,0.1,4,32,0.634131110
0.1,20,0.1,0.1,4,32,0.638613850
0.1,21,0.1,0.1,4,32,0.630129900
0.1,22,0.1,0.1,4,32,0.632740510
0.1,23,0.1,0.1,4,32,0.620792150
0.1,24,0.1,0.1,4,32,0.610316660
0.1,25,0.1,0.1,4,32,0.628244910
0.1,26,0.1,0.1,4,32,0.629397530
0.1,27,0.1,0.1,4,32,0.626002460
0.1,28,0.1,0.1,4,32,0.629045620
0.1,29,0.1,0.1,4,32,0.625863240
0.1,30,0.1,0.1,4,32,0.629274170
0.1,31,0.1,0.1,4,32,0.631219980
0.1,32,0.1,0.1,4,32,0.630792150
0.1,33,0.1,0.1,4,32,0.624108860
0.1,34,0.1,0.1,4,32,0.618703640
0.1,35,0.1,0.1,4,32,0.617911350
0.1,36,0.1,0.1,4,32,0.630889890
0.1,37,0.1,0.1,4,32,0.613032020
0.1,38,0.1,0.1,4,32,0.614393940
0.1,39,0.1,0.1,4,32,0.619894470
0.1,40,0.1,0.1,4,32,0.610671960
0.1,41,0.1,0.1,4,32,0.622396730
0.1,42,0.1,0.1,4,32,0.623564180
0.1,43,0.1,0.1,4,32,0.605672170
0.1,44,0.1,0.1,4,32,0.618788260
0.1,45,0.1,0.1,4,32,0.620110060
0.1,46,0.1,0.1,4,32,0.614828600
0.1,47,0.1,0.1,4,32,0.618865410
0.1,48,0.1,0.1,4,32,0.613003660
0.1,49,0.1,0.1,4,32,0.615250130
0.1,50,0.1,0.1,4,32,0.618778970
0.1,51,0.1,0.1,4,32,0.620135370
0.1,52,0.1,0.1,4,32,0.605381130
0.1,53,0.1,0.1,4,32,0.605177190
0.1,54,0.1,0.1,4,32,0.603075650
0.1,55,0.1,0.1,4,32,0.606032260
0.1,56,0.1,0.1,4,32,0.602401280
0.1,57,0.1,0.1,4,32,0.614871680
0.1,58,0.1,0.1,4,32,0.611533330
0.1,59,0.1,0.1,4,32,0.603739650
0.1,60,0.1,0.1,4,32,0.602811470
0.1,61,0.1,0.1,4,32,0.605888330
0.1,62,0.1,0.1,4,32,0.610762370
0.1,63,0.1,0.1,4,32,0.596462680
0.1,64,0.1,0.1,4,32,0.600813340
0.1,65,0.1,0.1,4,32,0.603075510
0.1,66,0.1,0.1,4,32,0.558861480
0.1,67,0.1,0.1,4,32,0.586262130
0.1,68,0.1,0.1,4,32,0.595360270
0.1,69,0.1,0.1,4,32,0.581955580
0.1,70,0.1,0.1,4,32,0.590329650
0.1,71,0.1,0.1,4,32,0.560499990
0.1,72,0.1,0.1,4,32,0.568913750
0.1,73,0.1,0.1,4,32,0.571185250
0.1,74,0.1,0.1,4,32,0.589470210
0.1,75,0.1,0.1,4,32,0.562685030
0.1,76,0.1,0.1,4,32,0.578823470
0.1,77,0.1,0.1,4,32,0.579133250
0.1,78,0.1,0.1,4,32,
