Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,4,8,0.939817410
0.1,2,0.1,0.1,4,8,0.951436040
0.1,3,0.1,0.1,4,8,0.926658430
0.1,4,0.1,0.1,4,8,0.921682760
0.1,5,0.1,0.1,4,8,0.913747560
0.1,6,0.1,0.1,4,8,0.915717000
0.1,7,0.1,0.1,4,8,0.914830670
0.1,8,0.1,0.1,4,8,0.918518160
0.1,9,0.1,0.1,4,8,0.925948310
0.1,10,0.1,0.1,4,8,0.912657540
0.1,11,0.1,0.1,4,8,0.897159090
0.1,12,0.1,0.1,4,8,0.899027600
0.1,13,0.1,0.1,4,8,0.888331370
0.1,14,0.1,0.1,4,8,0.908572470
0.1,15,0.1,0.1,4,8,0.887876290
0.1,16,0.1,0.1,4,8,0.794898270
0.1,17,0.1,0.1,4,8,0.761379580
0.1,18,0.1,0.1,4,8,0.804729010
0.1,19,0.1,0.1,4,8,0.803441160
0.1,20,0.1,0.1,4,8,0.852562360
0.1,21,0.1,0.1,4,8,0.847399000
0.1,22,0.1,0.1,4,8,0.750711900
0.1,23,0.1,0.1,4,8,0.782054080
0.1,24,0.1,0.1,4,8,0.847852320
0.1,25,0.1,0.1,4,8,0.830306830
0.1,26,0.1,0.1,4,8,0.774273530
0.1,27,0.1,0.1,4,8,0.681448920
0.1,28,0.1,0.1,4,8,0.809988070
0.1,29,0.1,0.1,4,8,0.701107050
0.1,30,0.1,0.1,4,8,0.767977590
0.1,31,0.1,0.1,4,8,0.926699870
0.1,32,0.1,0.1,4,8,0.666381450
0.1,33,0.1,0.1,4,8,0.705428190
0.1,34,0.1,0.1,4,8,0.559049830
0.1,35,0.1,0.1,4,8,0.811790530
0.1,36,0.1,0.1,4,8,0.736579820
0.1,37,0.1,0.1,4,8,0.632422110
0.1,38,0.1,0.1,4,8,0.650842350
0.1,39,0.1,0.1,4,8,0.727700390
0.1,40,0.1,0.1,4,8,0.688689920
0.1,41,0.1,0.1,4,8,0.616308770
0.1,42,0.1,0.1,4,8,0.574032850
0.1,43,0.1,0.1,4,8,0.625360640
0.1,44,0.1,0.1,4,8,0.583356920
0.1,45,0.1,0.1,4,8,0.571845710
0.1,46,0.1,0.1,4,8,0.571087530
0.1,47,0.1,0.1,4,8,0.595514270
0.1,48,0.1,0.1,4,8,0.581255420
0.1,49,0.1,0.1,4,8,0.381336240
0.1,50,0.1,0.1,4,8,0.572720310
0.1,51,0.1,0.1,4,8,0.660048150
0.1,52,0.1,0.1,4,8,0.548563020
0.1,53,0.1,0.1,4,8,0.507977610
0.1,54,0.1,0.1,4,8,0.416450120
0.1,55,0.1,0.1,4,8,0.467189680
0.1,56,0.1,0.1,4,8,0.547319680
0.1,57,0.1,0.1,4,8,0.510376110
0.1,58,0.1,0.1,4,8,0.407907070
0.1,59,0.1,0.1,4,8,0.529566640
0.1,60,0.1,0.1,4,8,0.438524370
0.1,61,0.1,0.1,4,8,0.347396160
0.1,62,0.1,0.1,4,8,0.292262420
0.1,63,0.1,0.1,4,8,0.392846600
0.1,64,0.1,0.1,4,8,0.424851610
0.1,65,0.1,0.1,4,8,0.571339720
0.1,66,0.1,0.1,4,8,0.389379110
0.1,67,0.1,0.1,4,8,0.682169240
0.1,68,0.1,0.1,4,8,0.376877390
0.1,69,0.1,0.1,4,8,0.437587940
0.1,70,0.1,0.1,4,8,0.402243510
0.1,71,0.1,0.1,4,8,0.355091110
0.1,72,0.1,0.1,4,8,0.390454080
0.1,73,0.1,0.1,4,8,0.251047540
0.1,74,0.1,0.1,4,8,0.420429130
0.1,75,0.1,0.1,4,8,0.359776550
0.1,76,0.1,0.1,4,8,0.188259830
0.1,77,0.1,0.1,4,8,0.265503600
0.1,78,0.1,0.1,4,8,0.517650510
0.1,79,0.1,0.1,4,8,0.354336910
0.1,80,0.1,0.1,4,8,0.160927740
0.1,81,0.1,0.1,4,8,0.324115100
0.1,82,0.1,0.1,4,8,0.352815970
0.1,83,0.1,0.1,4,8,0.321784170
0.1,84,0.1,0.1,4,8,0.359554420
0.1,85,0.1,0.1,4,8,0.340054690
0.1,86,0.1,0.1,4,8,0.306276910
0.1,87,0.1,0.1,4,8,0.363781270
0.1,88,0.1,0.1,4,8,0.180030570
0.1,89,0.1,0.1,4,8,0.326939630
0.1,90,0.1,0.1,4,8,0.323262510
0.1,91,0.1,0.1,4,8,0.265856470
0.1,92,0.1,0.1,4,8,0.234575690
0.1,93,0.1,0.1,4,8,0.128817560
0.1,94,0.1,0.1,4,8,0.166181170
0.1,95,0.1,0.1,4,8,0.315177040
0.1,96,0.1,0.1,4,8,0.269739970
0.1,97,0.1,0.1,4,8,0.210070200
0.1,98,0.1,0.1,4,8,0.198432550
0.1,99,0.1,0.1,4,8,0.266560960
0.1,100,0.1,0.1,4,8,0.290277910
