Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,3,16,0.950236700
0.1,2,0.1,0.1,3,16,0.953836870
0.1,3,0.1,0.1,3,16,0.920950870
0.1,4,0.1,0.1,3,16,0.931792020
0.1,5,0.1,0.1,3,16,0.913654160
0.1,6,0.1,0.1,3,16,0.914153600
0.1,7,0.1,0.1,3,16,0.947678990
0.1,8,0.1,0.1,3,16,0.934613970
0.1,9,0.1,0.1,3,16,0.918644580
0.1,10,0.1,0.1,3,16,0.885496170
0.1,11,0.1,0.1,3,16,0.895164400
0.1,12,0.1,0.1,3,16,0.911379040
0.1,13,0.1,0.1,3,16,0.848850260
0.1,14,0.1,0.1,3,16,0.825453320
0.1,15,0.1,0.1,3,16,0.774566000
0.1,16,0.1,0.1,3,16,0.839034010
0.1,17,0.1,0.1,3,16,0.882478260
0.1,18,0.1,0.1,3,16,0.757763580
0.1,19,0.1,0.1,3,16,0.836231720
0.1,20,0.1,0.1,3,16,0.821635820
0.1,21,0.1,0.1,3,16,0.815630310
0.1,22,0.1,0.1,3,16,0.829447680
0.1,23,0.1,0.1,3,16,0.855350080
0.1,24,0.1,0.1,3,16,0.762855430
0.1,25,0.1,0.1,3,16,0.821092620
0.1,26,0.1,0.1,3,16,0.779492730
0.1,27,0.1,0.1,3,16,0.843016340
0.1,28,0.1,0.1,3,16,0.912471140
0.1,29,0.1,0.1,3,16,0.898769440
0.1,30,0.1,0.1,3,16,0.733821540
0.1,31,0.1,0.1,3,16,0.767845680
0.1,32,0.1,0.1,3,16,0.807401610
0.1,33,0.1,0.1,3,16,0.930247360
0.1,34,0.1,0.1,3,16,0.712206380
0.1,35,0.1,0.1,3,16,0.745855380
0.1,36,0.1,0.1,3,16,0.634096520
0.1,37,0.1,0.1,3,16,0.773375230
0.1,38,0.1,0.1,3,16,0.847502700
0.1,39,0.1,0.1,3,16,0.753690690
0.1,40,0.1,0.1,3,16,0.799777810
0.1,41,0.1,0.1,3,16,0.612797230
0.1,42,0.1,0.1,3,16,0.786519420
0.1,43,0.1,0.1,3,16,0.659987040
0.1,44,0.1,0.1,3,16,0.685179430
0.1,45,0.1,0.1,3,16,0.760565820
0.1,46,0.1,0.1,3,16,0.694286640
0.1,47,0.1,0.1,3,16,0.626017770
0.1,48,0.1,0.1,3,16,0.502734260
0.1,49,0.1,0.1,3,16,0.675875210
0.1,50,0.1,0.1,3,16,0.604828610
0.1,51,0.1,0.1,3,16,0.677591980
0.1,52,0.1,0.1,3,16,0.714859340
0.1,53,0.1,0.1,3,16,0.532154050
0.1,54,0.1,0.1,3,16,0.601308550
0.1,55,0.1,0.1,3,16,0.541343780
0.1,56,0.1,0.1,3,16,0.601001990
0.1,57,0.1,0.1,3,16,0.318499940
0.1,58,0.1,0.1,3,16,0.524036960
0.1,59,0.1,0.1,3,16,0.501937360
0.1,60,0.1,0.1,3,16,0.617396580
0.1,61,0.1,0.1,3,16,0.447667010
0.1,62,0.1,0.1,3,16,0.420788330
0.1,63,0.1,0.1,3,16,0.386146790
0.1,64,0.1,0.1,3,16,0.351041900
0.1,65,0.1,0.1,3,16,0.319752630
0.1,66,0.1,0.1,3,16,0.486554280
0.1,67,0.1,0.1,3,16,0.451560970
0.1,68,0.1,0.1,3,16,0.431947790
0.1,69,0.1,0.1,3,16,0.405456850
0.1,70,0.1,0.1,3,16,0.505158570
0.1,71,0.1,0.1,3,16,0.351952220
0.1,72,0.1,0.1,3,16,0.372110750
0.1,73,0.1,0.1,3,16,0.360642980
0.1,74,0.1,0.1,3,16,0.384509870
0.1,75,0.1,0.1,3,16,0.373450520
0.1,76,0.1,0.1,3,16,0.340221070
0.1,77,0.1,0.1,3,16,0.360895880
0.1,78,0.1,0.1,3,16,0.355900320
0.1,79,0.1,0.1,3,16,0.380414920
0.1,80,0.1,0.1,3,16,0.377495130
0.1,81,0.1,0.1,3,16,0.261887390
0.1,82,0.1,0.1,3,16,0.276138760
0.1,83,0.1,0.1,3,16,0.339966130
0.1,84,0.1,0.1,3,16,0.357818310
0.1,85,0.1,0.1,3,16,0.265499460
0.1,86,0.1,0.1,3,16,0.331285830
0.1,87,0.1,0.1,3,16,0.220961200
0.1,88,0.1,0.1,3,16,0.423260430
0.1,89,0.1,0.1,3,16,0.215181740
0.1,90,0.1,0.1,3,16,0.196351040
0.1,91,0.1,0.1,3,16,0.304430710
0.1,92,0.1,0.1,3,16,0.229538770
0.1,93,0.1,0.1,3,16,0.275942690
0.1,94,0.1,0.1,3,16,0.419583710
0.1,95,0.1,0.1,3,16,0.285718380
0.1,96,0.1,0.1,3,16,0.275536540
0.1,97,0.1,0.1,3,16,0.221459570
0.1,98,0.1,0.1,3,16,0.239164310
0.1,99,0.1,0.1,3,16,0.182117520
0.1,100,0.1,0.1,3,16,0.216299570
