Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,3,32,0.624299260
0.1,2,0.1,0.1,3,32,0.635280090
0.1,3,0.1,0.1,3,32,0.630435490
0.1,4,0.1,0.1,3,32,0.649047760
0.1,5,0.1,0.1,3,32,0.637623540
0.1,6,0.1,0.1,3,32,0.663430900
0.1,7,0.1,0.1,3,32,0.624533950
0.1,8,0.1,0.1,3,32,0.629670090
0.1,9,0.1,0.1,3,32,0.632776070
0.1,10,0.1,0.1,3,32,0.635653780
0.1,11,0.1,0.1,3,32,0.627197170
0.1,12,0.1,0.1,3,32,0.635069300
0.1,13,0.1,0.1,3,32,0.635599290
0.1,14,0.1,0.1,3,32,0.632404420
0.1,15,0.1,0.1,3,32,0.637351920
0.1,16,0.1,0.1,3,32,0.633833770
0.1,17,0.1,0.1,3,32,0.632628490
0.1,18,0.1,0.1,3,32,0.635380450
0.1,19,0.1,0.1,3,32,0.640972340
0.1,20,0.1,0.1,3,32,0.641455140
0.1,21,0.1,0.1,3,32,0.641013760
0.1,22,0.1,0.1,3,32,0.637905460
0.1,23,0.1,0.1,3,32,0.637527590
0.1,24,0.1,0.1,3,32,0.646946900
0.1,25,0.1,0.1,3,32,0.636105610
0.1,26,0.1,0.1,3,32,0.619011100
0.1,27,0.1,0.1,3,32,0.637723850
0.1,28,0.1,0.1,3,32,0.613209700
0.1,29,0.1,0.1,3,32,0.643044860
0.1,30,0.1,0.1,3,32,0.624272630
0.1,31,0.1,0.1,3,32,0.636247330
0.1,32,0.1,0.1,3,32,0.627931060
0.1,33,0.1,0.1,3,32,0.632044090
0.1,34,0.1,0.1,3,32,0.634387230
0.1,35,0.1,0.1,3,32,0.631653730
0.1,36,0.1,0.1,3,32,0.629635440
0.1,37,0.1,0.1,3,32,0.634654380
0.1,38,0.1,0.1,3,32,0.625992110
0.1,39,0.1,0.1,3,32,0.622273430
0.1,40,0.1,0.1,3,32,0.611581410
0.1,41,0.1,0.1,3,32,0.627637160
0.1,42,0.1,0.1,3,32,0.624640680
0.1,43,0.1,0.1,3,32,0.629555900
0.1,44,0.1,0.1,3,32,0.630123340
0.1,45,0.1,0.1,3,32,0.621338570
0.1,46,0.1,0.1,3,32,0.625238260
0.1,47,0.1,0.1,3,32,0.619415850
0.1,48,0.1,0.1,3,32,0.621804830
0.1,49,0.1,0.1,3,32,0.627746640
0.1,50,0.1,0.1,3,32,0.627116040
0.1,51,0.1,0.1,3,32,0.629081650
0.1,52,0.1,0.1,3,32,0.625658870
0.1,53,0.1,0.1,3,32,0.624218840
0.1,54,0.1,0.1,3,32,0.624914310
0.1,55,0.1,0.1,3,32,0.622783850
0.1,56,0.1,0.1,3,32,0.610941360
0.1,57,0.1,0.1,3,32,0.620784010
0.1,58,0.1,0.1,3,32,0.624025510
0.1,59,0.1,0.1,3,32,0.627366620
0.1,60,0.1,0.1,3,32,0.625097260
0.1,61,0.1,0.1,3,32,0.620872540
0.1,62,0.1,0.1,3,32,0.629675230
0.1,63,0.1,0.1,3,32,0.627292980
0.1,64,0.1,0.1,3,32,0.621567350
0.1,65,0.1,0.1,3,32,0.615501200
0.1,66,0.1,0.1,3,32,0.617872840
0.1,67,0.1,0.1,3,32,0.610075770
0.1,68,0.1,0.1,3,32,0.599622500
