Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,3,4,0.943184000
0.1,2,0.1,0.1,3,4,0.937315310
0.1,3,0.1,0.1,3,4,0.919836760
0.1,4,0.1,0.1,3,4,0.924200630
0.1,5,0.1,0.1,3,4,0.929153770
0.1,6,0.1,0.1,3,4,0.920915060
0.1,7,0.1,0.1,3,4,0.920570490
0.1,8,0.1,0.1,3,4,0.914483480
0.1,9,0.1,0.1,3,4,0.904667230
0.1,10,0.1,0.1,3,4,0.903084910
0.1,11,0.1,0.1,3,4,0.909778530
0.1,12,0.1,0.1,3,4,0.891601420
0.1,13,0.1,0.1,3,4,0.895253460
0.1,14,0.1,0.1,3,4,0.925545880
0.1,15,0.1,0.1,3,4,0.829335380
0.1,16,0.1,0.1,3,4,0.819151050
0.1,17,0.1,0.1,3,4,0.794232060
0.1,18,0.1,0.1,3,4,0.854609840
0.1,19,0.1,0.1,3,4,0.918994840
0.1,20,0.1,0.1,3,4,0.696060540
0.1,21,0.1,0.1,3,4,0.722274230
0.1,22,0.1,0.1,3,4,0.789033430
0.1,23,0.1,0.1,3,4,0.757968040
0.1,24,0.1,0.1,3,4,0.830102910
0.1,25,0.1,0.1,3,4,0.900432680
0.1,26,0.1,0.1,3,4,0.811566100
0.1,27,0.1,0.1,3,4,0.796403440
0.1,28,0.1,0.1,3,4,0.791183660
0.1,29,0.1,0.1,3,4,0.784036600
0.1,30,0.1,0.1,3,4,0.870408050
0.1,31,0.1,0.1,3,4,0.811402580
0.1,32,0.1,0.1,3,4,0.852697960
0.1,33,0.1,0.1,3,4,0.858300030
0.1,34,0.1,0.1,3,4,0.710494330
0.1,35,0.1,0.1,3,4,0.738064920
0.1,36,0.1,0.1,3,4,0.848537920
0.1,37,0.1,0.1,3,4,0.809416710
0.1,38,0.1,0.1,3,4,0.959011400
0.1,39,0.1,0.1,3,4,0.712055720
0.1,40,0.1,0.1,3,4,0.711229250
0.1,41,0.1,0.1,3,4,0.641134740
0.1,42,0.1,0.1,3,4,0.798203860
0.1,43,0.1,0.1,3,4,0.725038960
0.1,44,0.1,0.1,3,4,0.699868860
0.1,45,0.1,0.1,3,4,0.755853340
0.1,46,0.1,0.1,3,4,0.786156180
0.1,47,0.1,0.1,3,4,0.694376910
0.1,48,0.1,0.1,3,4,0.777328370
0.1,49,0.1,0.1,3,4,0.598483120
0.1,50,0.1,0.1,3,4,0.596096590
0.1,51,0.1,0.1,3,4,0.665320030
0.1,52,0.1,0.1,3,4,0.671647210
0.1,53,0.1,0.1,3,4,0.535234040
0.1,54,0.1,0.1,3,4,0.663099130
0.1,55,0.1,0.1,3,4,0.651047410
0.1,56,0.1,0.1,3,4,0.602368820
0.1,57,0.1,0.1,3,4,0.749093920
0.1,58,0.1,0.1,3,4,0.589954770
0.1,59,0.1,0.1,3,4,0.593588040
0.1,60,0.1,0.1,3,4,0.771172890
0.1,61,0.1,0.1,3,4,0.588750510
0.1,62,0.1,0.1,3,4,0.670770150
0.1,63,0.1,0.1,3,4,0.626732040
0.1,64,0.1,0.1,3,4,0.552085070
0.1,65,0.1,0.1,3,4,0.548265450
0.1,66,0.1,0.1,3,4,0.585547510
0.1,67,0.1,0.1,3,4,0.623343960
0.1,68,0.1,0.1,3,4,0.616963720
0.1,69,0.1,0.1,3,4,0.507952130
0.1,70,0.1,0.1,3,4,0.549488340
0.1,71,0.1,0.1,3,4,0.584235610
0.1,72,0.1,0.1,3,4,0.512969990
0.1,73,0.1,0.1,3,4,0.457687500
0.1,74,0.1,0.1,3,4,0.612375260
0.1,75,0.1,0.1,3,4,0.526195610
0.1,76,0.1,0.1,3,4,0.524299280
0.1,77,0.1,0.1,3,4,0.458924290
0.1,78,0.1,0.1,3,4,0.614603980
0.1,79,0.1,0.1,3,4,0.458009890
0.1,80,0.1,0.1,3,4,0.539316010
0.1,81,0.1,0.1,3,4,0.481863760
0.1,82,0.1,0.1,3,4,0.577748870
0.1,83,0.1,0.1,3,4,0.528783350
0.1,84,0.1,0.1,3,4,0.464311230
0.1,85,0.1,0.1,3,4,0.335819260
0.1,86,0.1,0.1,3,4,0.486638830
0.1,87,0.1,0.1,3,4,0.573511420
0.1,88,0.1,0.1,3,4,0.468438040
0.1,89,0.1,0.1,3,4,0.575997330
0.1,90,0.1,0.1,3,4,0.550345890
0.1,91,0.1,0.1,3,4,0.479645810
0.1,92,0.1,0.1,3,4,0.515371940
0.1,93,0.1,0.1,3,4,0.422725270
0.1,94,0.1,0.1,3,4,0.475999750
0.1,95,0.1,0.1,3,4,0.451876760
0.1,96,0.1,0.1,3,4,0.450656280
0.1,97,0.1,0.1,3,4,0.502325890
0.1,98,0.1,0.1,3,4,0.527732930
0.1,99,0.1,0.1,3,4,0.441698040
0.1,100,0.1,0.1,3,4,0.373883430
