Learning Rate, Epochs, Sampling Rate, test data fraction, max layers, max neurons, Error
0.1,1,0.1,0.1,3,4,0.989284970
0.1,2,0.1,0.1,3,4,0.929647030
0.1,3,0.1,0.1,3,4,0.666811890
0.1,4,0.1,0.1,3,4,0.633072940
0.1,5,0.1,0.1,3,4,0.639428770
0.1,6,0.1,0.1,3,4,0.644342120
0.1,7,0.1,0.1,3,4,0.650690330
0.1,8,0.1,0.1,3,4,0.624291960
0.1,9,0.1,0.1,3,4,0.635884290
0.1,10,0.1,0.1,3,4,0.635827640
0.1,11,0.1,0.1,3,4,0.638286940
0.1,12,0.1,0.1,3,4,0.633827420
0.1,13,0.1,0.1,3,4,0.643066800
0.1,14,0.1,0.1,3,4,0.637622410
0.1,15,0.1,0.1,3,4,0.629926010
0.1,16,0.1,0.1,3,4,0.634088720
0.1,17,0.1,0.1,3,4,0.630185470
0.1,18,0.1,0.1,3,4,0.637317470
0.1,19,0.1,0.1,3,4,0.632228270
0.1,20,0.1,0.1,3,4,0.636787000
0.1,21,0.1,0.1,3,4,0.636393780
0.1,22,0.1,0.1,3,4,0.632833670
0.1,23,0.1,0.1,3,4,0.639922870
0.1,24,0.1,0.1,3,4,0.638441700
0.1,25,0.1,0.1,3,4,0.639427850
0.1,26,0.1,0.1,3,4,0.640175400
0.1,27,0.1,0.1,3,4,0.651218590
0.1,28,0.1,0.1,3,4,0.642071330
0.1,29,0.1,0.1,3,4,0.634723340
0.1,30,0.1,0.1,3,4,0.632377540
0.1,31,0.1,0.1,3,4,0.639144840
0.1,32,0.1,0.1,3,4,0.630848910
0.1,33,0.1,0.1,3,4,0.616860290
0.1,34,0.1,0.1,3,4,0.617929950
0.1,35,0.1,0.1,3,4,0.645449020
0.1,36,0.1,0.1,3,4,0.626793270
0.1,37,0.1,0.1,3,4,0.633225150
0.1,38,0.1,0.1,3,4,0.636253920
0.1,39,0.1,0.1,3,4,0.616849160
0.1,40,0.1,0.1,3,4,0.632899340
0.1,41,0.1,0.1,3,4,0.619883000
0.1,42,0.1,0.1,3,4,0.625202980
0.1,43,0.1,0.1,3,4,0.633576540
0.1,44,0.1,0.1,3,4,0.627247820
0.1,45,0.1,0.1,3,4,0.628253590
0.1,46,0.1,0.1,3,4,0.625082620
0.1,47,0.1,0.1,3,4,0.623660450
0.1,48,0.1,0.1,3,4,0.626298030
0.1,49,0.1,0.1,3,4,0.615051810
0.1,50,0.1,0.1,3,4,0.626933040
0.1,51,0.1,0.1,3,4,0.625736240
0.1,52,0.1,0.1,3,4,0.620997310
0.1,53,0.1,0.1,3,4,0.626754940
0.1,54,0.1,0.1,3,4,0.618494120
0.1,55,0.1,0.1,3,4,0.605178180
0.1,56,0.1,0.1,3,4,0.621907740
0.1,57,0.1,0.1,3,4,0.620692900
0.1,58,0.1,0.1,3,4,0.619658570
0.1,59,0.1,0.1,3,4,0.622295710
0.1,60,0.1,0.1,3,4,0.621846360
0.1,61,0.1,0.1,3,4,0.618016900
0.1,62,0.1,0.1,3,4,0.625467140
0.1,63,0.1,0.1,3,4,0.626420420
0.1,64,0.1,0.1,3,4,0.620061460
0.1,65,0.1,0.1,3,4,0.620137270
0.1,66,0.1,0.1,3,4,0.624467740
0.1,67,0.1,0.1,3,4,0.630288810
0.1,68,0.1,0.1,3,4,0.619093830
0.1,69,0.1,0.1,3,4,0.624830080
0.1,70,0.1,0.1,3,4,0.625789010
0.1,71,0.1,0.1,3,4,0.616596620
0.1,72,0.1,0.1,3,4,0.619890370
0.1,73,0.1,0.1,3,4,0.617639810
0.1,74,0.1,0.1,3,4,0.618132340
0.1,75,0.1,0.1,3,4,0.621293780
0.1,76,0.1,0.1,3,4,0.619348360
0.1,77,0.1,0.1,3,4,0.619990590
0.1,78,0.1,0.1,3,4,0.618947210
0.1,79,0.1,0.1,3,4,0.617374800
0.1,80,0.1,0.1,3,4,0.617265030
0.1,81,0.1,0.1,3,4,0.614239960
0.1,82,0.1,0.1,3,4,0.627882730
0.1,83,0.1,0.1,3,4,0.618183340
0.1,84,0.1,0.1,3,4,0.619349270
0.1,85,0.1,0.1,3,4,0.615103200
0.1,86,0.1,0.1,3,4,0.620483880
0.1,87,0.1,0.1,3,4,0.619016960
0.1,88,0.1,0.1,3,4,0.621172850
0.1,89,0.1,0.1,3,4,0.618266100
0.1,90,0.1,0.1,3,4,0.607906490
0.1,91,0.1,0.1,3,4,0.605399150
0.1,92,0.1,0.1,3,4,0.620420120
0.1,93,0.1,0.1,3,4,0.610375270
0.1,94,0.1,0.1,3,4,0.617673500
0.1,95,0.1,0.1,3,4,0.606306050
0.1,96,0.1,0.1,3,4,0.599900660
0.1,97,0.1,0.1,3,4,0.596775710
0.1,98,0.1,0.1,3,4,0.621185610
0.1,99,0.1,0.1,3,4,0.615137510
0.1,100,0.1,0.1,3,4,0.612412620
